id_partida,ano_copa,data_hora,id_fase,fase_grupo,tipo_fase,id_estadio,id_time1,time1,img_time1,gols_time1,placar,gols_time2,id_time2,time2,img_time2,win_conditions,publico_partida,arbitro,assistente1,assistente2
1276,1954,16 Jun 1954 - 18:00 ,2084,Grupo 1,Fase de Grupos,31,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,1,1-0,0,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,16000,GRIFFITHS Benjamin (WAL),BAUMBERGER Rene (SUI),ASENSI Manuel (ESP)
1283,1954,17 Jun 1954 - 18:00 ,2086,Grupo 2,Fase de Grupos,28,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,4,4-1,1,80,TUR,https://api.fifa.com/api/v3/picture/flags-sq-5/TUR, ,28000,DA COSTA VIEIRA Jose (POR),ZSOLT Istvan (HUN),MERLOTTI Armand (SUI)
1294,1954,17 Jun 1954 - 18:00 ,2086,Grupo 2,Fase de Grupos,29,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,9,9-0,0,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR, ,13000,VINCENTI Raymond (FRA),VON GUNTER Albert (SUI),STEINER Carl (AUT)
1240,1954,17 Jun 1954 - 18:10 ,2090,Grupo 4,Fase de Grupos,32,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,4,"3-3(4-4)",4,22,BEL,https://api.fifa.com/api/v3/picture/flags-sq-5/BEL, ,14000,SCHMETZER Emil (FRG),BUCHMUELLER Fritz (SUI),RUFFLI Willy (SUI)
1300,1954,17 Jun 1954 - 17:50 ,2090,Grupo 4,Fase de Grupos,31,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI,2,2-1,1,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,43000,VIANA Mario (BRA),ASENSI Manuel (ESP),MARINO Esteban (URU)
1313,1954,19 Jun 1954 - 16:50 ,2088,Grupo 3,Fase de Grupos,32,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,7,7-0,0,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,34000,ORLANDINI Vincenzo (ITA),WYSSLING Paul (SUI),GUIDI Denilo (SUI)
1238,1954,19 Jun 1954 - 17:00 ,2088,Grupo 3,Fase de Grupos,29,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT,5,5-0,0,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH, ,26000,STEFANOVIC Vasa (YUG),DOERFLINGER Ernst (SUI),GULDE Josef (SUI)
1275,1954,19 Jun 1954 - 17:10 ,2084,Grupo 1,Fase de Grupos,30,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,3,3-2,2,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,19000,ASENSI Manuel (ESP),FRANKEN Laurent (BEL),BAUMBERGER Rene (SUI)
1252,1954,19 Jun 1954 - 17:00 ,2084,Grupo 1,Fase de Grupos,31,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,1,"1-1(1-1)",1,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,24637,FAULTLESS Charlie (SCO),ELLIS Arthur (ENG),VON GUNTER Albert (SUI)
1277,1954,20 Jun 1954 - 16:50 ,2086,Grupo 2,Fase de Grupos,32,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,8,8-3,3,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,56000,LING William (ENG),SCHICKER Werner (SUI),GRIFFITHS Benjamin (WAL)
1304,1954,20 Jun 1954 - 17:00 ,2086,Grupo 2,Fase de Grupos,30,80,TUR,https://api.fifa.com/api/v3/picture/flags-sq-5/TUR,7,7-0,0,14,KOR,https://api.fifa.com/api/v3/picture/flags-sq-5/KOR, ,4000,MARINO Esteban (URU),ORLANDINI Vincenzo (ITA),SCHONHOLZER Ernest (SUI)
1263,1954,20 Jun 1954 - 17:10 ,2090,Grupo 4,Fase de Grupos,28,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,2,2-0,0,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,43500,ZSOLT Istvan (HUN),DA COSTA VIEIRA Jose (POR),STEFANOVIC Vasa (YUG)
1243,1954,20 Jun 1954 - 17:00 ,2090,Grupo 4,Fase de Grupos,33,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,4,4-1,1,22,BEL,https://api.fifa.com/api/v3/picture/flags-sq-5/BEL, ,24000,STEINER Carl (AUT),VINCENTI Raymond (FRA),SCHMETZER Emil (FRG)
1284,1954,23 Jun 1954 - 18:00 ,2087,Repescagem,Fase de Grupos,29,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,7,7-2,2,80,TUR,https://api.fifa.com/api/v3/picture/flags-sq-5/TUR, ,17000,VINCENTI Raymond (FRA),FAULTLESS Charlie (SCO),DOERFLINGER Ernst (SUI)
1301,1954,23 Jun 1954 - 18:00 ,2091,Repescagem,Fase de Grupos,32,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI,4,4-1,1,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,30000,GRIFFITHS Benjamin (WAL),DA COSTA VIEIRA Jose (POR),LING William (ENG)
1264,1954,26 Jun 1954 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,32,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,4,4-2,2,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,28000,STEINER Carl (AUT),STEFANOVIC Vasa (YUG),ORLANDINI Vincenzo (ITA)
1237,1954,26 Jun 1954 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,31,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT,7,7-5,5,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,35000,FAULTLESS Charlie (SCO),ASENSI Manuel (ESP),SCHMETZER Emil (FRG)
1285,1954,27 Jun 1954 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,30,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,2,2-0,0,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,17000,ZSOLT Istvan (HUN),FRANKEN Laurent (BEL),BUCHMUELLER Fritz (SUI)
1248,1954,27 Jun 1954 - 17:00 ,9601,Quartas de Finais,Fase de Mata-Mata,28,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,4,4-2,2,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,40000,ELLIS Arthur (ENG),LING William (ENG),WYSSLING Paul (SUI)
1233,1954,30 Jun 1954 - 18:00 ,9701,Semifinais,Fase de Mata-Mata,32,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,6,6-1,1,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT, ,58000,ORLANDINI Vincenzo (ITA),ELLIS Arthur (ENG),BUCHMUELLER Fritz (SUI)
1295,1954,30 Jun 1954 - 18:00 ,9701,Semifinais,Fase de Mata-Mata,31,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,4,"2-2(4-2)",2,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,Hungary win after extra time ,45000,GRIFFITHS Benjamin (WAL),FAULTLESS Charlie (SCO),VINCENTI Raymond (FRA)
1239,1954,03 Jul 1954 - 17:00 ,9803,3º/4º Lugar,Fase de Mata-Mata,29,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT,3,3-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,32000,WYSSLING Paul (SUI),ZSOLT Istvan (HUN),ELLIS Arthur (ENG)
1278,1954,04 Jul 1954 - 17:00 ,9999,Final,Fase de Mata-Mata,28,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,3,3-2,2,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,62500,LING William (ENG),ORLANDINI Vincenzo (ITA),GRIFFITHS Benjamin (WAL)
1415,1958,08 Jun 1958 - 14:00 ,2088,Grupo 3,Fase de Grupos,34,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,3,3-0,0,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,34107,LATYCHEV Nikolaj (URS),MOWAT Jack (SCO),ERIKSSON Arne (FIN)
1372,1958,08 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,35,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,2,2-2,2,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,49348,ZSOLT Istvan (HUN),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN)
1323,1958,08 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,36,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-3,3,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,31156,LEAFE Reginald (ENG),HELGE Leo (DEN),AHLNER Sten (SWE)
1407,1958,08 Jun 1958 - 19:00 ,2088,Grupo 3,Fase de Grupos,37,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,1,1-1,1,82,WAL,https://api.fifa.com/api/v3/picture/flags-sq-5/WAL, ,15343,CODESAL Jose Maria (URU),LEMESIC Leo (YUG),VAN NUFFEL Lucien (BEL)
1386,1958,08 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,38,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,7,7-3,3,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR, ,16518,GARDEAZABAL Juan (ESP),GRIFFITHS Benjamin (WAL),BROZZI Juan (ARG)
1434,1958,08 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,39,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,1,1-1,1,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,9591,WYSSLING Paul (SUI),ORLANDINI Vincenzo (ITA),MACKO Martin (TCH)
1326,1958,08 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,40,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-0,0,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT, ,17788,GUIGUE Maurice (FRA),DUSCH Albert (GER),BRONKHORST Jan (NED)
1421,1958,08 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,41,58,NIR,https://api.fifa.com/api/v3/picture/flags-sq-5/NIR,1,1-0,0,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH, ,10647,SEIPELT Fritz (AUT),ELLIS Arthur (ENG),FERNANDES CAMPOS Joaquim (POR)
1339,1958,11 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,35,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-0,0,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,40895,DUSCH Albert (GER),LOEOEW Bertil (SWE),ZSOLT Istvan (HUN)
1418,1958,11 Jun 1958 - 19:00 ,2088,Grupo 3,Fase de Grupos,34,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX,1,1-1,1,82,WAL,https://api.fifa.com/api/v3/picture/flags-sq-5/WAL, ,15150,LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU)
1423,1958,11 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,38,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR,3,3-2,2,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,11665,ORLANDINI Vincenzo (ITA),GARDEAZABAL Juan (ESP),ANDREN Bengt (SWE)
1388,1958,11 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,39,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,3,3-2,2,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,12217,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),DRAGVOLL Georg (NOR)
1332,1958,11 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,42,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,2,2-0,0,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT, ,21239,JORGENSEN Carl Frederik (DEN),NILSEN Birger (NOR),ACKEBORN Gosta (SWE)
1391,1958,11 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,43,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,2,2-2,2,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH, ,25000,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT)
1324,1958,11 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,41,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,3,3-1,1,58,NIR,https://api.fifa.com/api/v3/picture/flags-sq-5/NIR, ,14174,AHLNER Sten (SWE),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN)
1406,1958,12 Jun 1958 - 19:00 ,2088,Grupo 3,Fase de Grupos,34,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,2,2-1,1,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,38850,MOWAT Jack (SCO),VAN NUFFEL Lucien (BEL),DRAGVOLL Georg (NOR)
1438,1958,15 Jun 1958 - 14:00 ,2088,Grupo 3,Fase de Grupos,34,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,0,0-0,0,82,WAL,https://api.fifa.com/api/v3/picture/flags-sq-5/WAL, ,30287,VAN NUFFEL Lucien (BEL),LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS)
1344,1958,15 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,35,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,2,2-0,0,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS, ,50928,GUIGUE Maurice (FRA),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN)
1389,1958,15 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,36,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,2,2-2,2,58,NIR,https://api.fifa.com/api/v3/picture/flags-sq-5/NIR, ,21990,FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE),HELGE Leo (DEN)
1403,1958,15 Jun 1958 - 19:00 ,2088,Grupo 3,Fase de Grupos,37,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,4,4-0,0,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,13300,ERIKSSON Arne (FIN),CODESAL Jose Maria (URU),MOWAT Jack (SCO)
1426,1958,15 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,44,61,PAR,https://api.fifa.com/api/v3/picture/flags-sq-5/PAR,3,3-3,3,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,13103,MACKO Martin (TCH),GRIFFITHS Benjamin (WAL),GARDEAZABAL Juan (ESP)
1387,1958,15 Jun 1958 - 19:00 ,2086,Grupo 2,Fase de Grupos,45,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,2,2-1,1,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,13554,BROZZI Juan (ARG),ORLANDINI Vincenzo (ITA),WYSSLING Paul (SUI)
1327,1958,15 Jun 1958 - 19:00 ,2090,Grupo 4,Fase de Grupos,42,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,2,2-2,2,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT, ,15872,BRONKHORST Jan (NED),DUSCH Albert (GER),ZSOLT Istvan (HUN)
1325,1958,15 Jun 1958 - 19:00 ,2084,Grupo 1,Fase de Grupos,43,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH,6,6-1,1,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,16418,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT)
1373,1958,17 Jun 1958 - 19:00 ,2091,Repescagem,Fase de Grupos,35,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,1,1-0,0,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,23182,DUSCH Albert (GER),BRONKHORST Jan (NED),SEIPELT Fritz (AUT)
1422,1958,17 Jun 1958 - 19:00 ,2085,Repescagem,Fase de Grupos,36,58,NIR,https://api.fifa.com/api/v3/picture/flags-sq-5/NIR,2,"1-1(2-1)",1,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH,Northern Ireland win after extra time ,6196,GUIGUE Maurice (FRA),FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE)
1408,1958,17 Jun 1958 - 19:00 ,2089,Repescagem,Fase de Grupos,34,82,WAL,https://api.fifa.com/api/v3/picture/flags-sq-5/WAL,2,2-1,1,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,2823,LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU),ERIKSSON Arne (FIN)
1345,1958,19 Jun 1958 - 19:00 ,9601,Quartas de Finais,Fase de Mata-Mata,35,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,1,1-0,0,82,WAL,https://api.fifa.com/api/v3/picture/flags-sq-5/WAL, ,25923,SEIPELT Fritz (AUT),GUIGUE Maurice (FRA),DUSCH Albert (GER)
1392,1958,19 Jun 1958 - 19:00 ,9601,Quartas de Finais,Fase de Mata-Mata,36,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,1,1-0,0,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,20055,WYSSLING Paul (SUI),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN)
1437,1958,19 Jun 1958 - 19:00 ,9601,Quartas de Finais,Fase de Mata-Mata,34,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,2,2-0,0,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS, ,31900,LEAFE Reginald (ENG),BROZZI Juan (ARG),DRAGVOLL Georg (NOR)
1385,1958,19 Jun 1958 - 19:00 ,9601,Quartas de Finais,Fase de Mata-Mata,38,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,4,4-0,0,58,NIR,https://api.fifa.com/api/v3/picture/flags-sq-5/NIR, ,11800,GARDEAZABAL Juan (ESP),LATYCHEV Nikolaj (URS),ANDREN Bengt (SWE)
1390,1958,24 Jun 1958 - 19:00 ,9701,Semifinais,Fase de Mata-Mata,35,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,3,3-1,1,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,49471,ZSOLT Istvan (HUN),SEIPELT Fritz (AUT),ELLIS Arthur (ENG)
1340,1958,24 Jun 1958 - 19:00 ,9701,Semifinais,Fase de Mata-Mata,34,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,5,5-2,2,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,27100,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),LEAFE Reginald (ENG)
1382,1958,28 Jun 1958 - 17:00 ,9803,3º/4º Lugar,Fase de Mata-Mata,35,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,6,6-3,3,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,32483,BROZZI Juan (ARG),ELLIS Arthur (ENG),LUNDELL Bengt (SWE)
1343,1958,29 Jun 1958 - 15:00 ,9999,Final,Fase de Mata-Mata,34,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,5,5-2,2,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE, ,49737,GUIGUE Maurice (FRA),DUSCH Albert (GER),GARDEAZABAL Juan (ESP)
1479,1962,30 May 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,2,2-1,1,29,COL,https://api.fifa.com/api/v3/picture/flags-sq-5/COL, ,7908,DOROGI Andor (HUN),ETZEL FILHO Joao (BRA),GALBA Karol (TCH)
1461,1962,30 May 1962 - 15:00 ,2088,Grupo 3,Fase de Grupos,47,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,2,2-0,0,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,10484,DIENST Gottfried (SUI),STEINER Carl (AUT),SCHWINTE Pierre (FRA)
1447,1962,30 May 1962 - 15:00 ,2090,Grupo 4,Fase de Grupos,48,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-0,0,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL, ,7134,GARDEAZABAL Juan (ESP),BUERGO Fernando (MEX),MORGAN Raymond (CAN)
1473,1962,30 May 1962 - 15:00 ,2086,Grupo 2,Fase de Grupos,49,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI,3,3-1,1,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,65006,ASTON Ken (ENG),BLAVIER Arthur (BEL),YAMASAKI MALDONADO Arturo (MEX)
1563,1962,31 May 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,2,2-0,0,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,9622,DUSCH Albert (GER),ETZEL FILHO Joao (BRA),ROBLES Carlos (CHI)
1498,1962,31 May 1962 - 15:00 ,2088,Grupo 3,Fase de Grupos,47,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH,1,1-0,0,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,12700,STEINER Carl (AUT),MARINO Esteban (URU),VAN ROSBERG Walter Jose (CUW)
1490,1962,31 May 1962 - 15:00 ,2090,Grupo 4,Fase de Grupos,48,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,2,2-1,1,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG, ,7938,HORN Leo (NED),BLAVIER Arthur (BEL),GOLDSTEIN Leo (USA)
1507,1962,31 May 1962 - 15:00 ,2086,Grupo 2,Fase de Grupos,49,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,0-0,0,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,65440,DAVIDSON Bob (SCO),MORGAN Raymond (CAN),VENTRE Luis Antonio (ARG)
1564,1962,02 Jun 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,3,3-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,8829,GALBA Karol (TCH),DUSCH Albert (GER),JONNI Cesare (ITA)
1462,1962,02 Jun 1962 - 15:00 ,2088,Grupo 3,Fase de Grupos,47,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-0,0,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH, ,14903,SCHWINTE Pierre (FRA),MASSARO Artur (CHI),DIENST Gottfried (SUI)
1450,1962,02 Jun 1962 - 15:00 ,2090,Grupo 4,Fase de Grupos,48,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,3,3-1,1,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,9794,LATYCHEV Nikolaj (URS),REGINATO Adolfe Molina (CHI),MORGAN Raymond (CAN)
1472,1962,02 Jun 1962 - 15:00 ,2086,Grupo 2,Fase de Grupos,49,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI,2,2-0,0,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,66057,ASTON Ken (ENG),GOLDSTEIN Leo (USA),BUERGO Fernando (MEX)
1478,1962,03 Jun 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,4,4-4,4,29,COL,https://api.fifa.com/api/v3/picture/flags-sq-5/COL, ,8040,ETZEL FILHO Joao (BRA),DOROGI Andor (HUN),ROBLES Carlos (CHI)
1497,1962,03 Jun 1962 - 15:00 ,2088,Grupo 3,Fase de Grupos,47,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,1,1-0,0,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,11875,TESANIC Branko (YUG),VICUNA Claudio (CHI),VAN ROSBERG Walter Jose (CUW)
1470,1962,03 Jun 1962 - 15:00 ,2090,Grupo 4,Fase de Grupos,48,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,6,6-1,1,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL, ,7442,GARDEAZABAL Juan (ESP),DAVIDSON Bob (SCO),SILVA Luis (CHI)
1510,1962,03 Jun 1962 - 15:00 ,2086,Grupo 2,Fase de Grupos,49,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,2,2-1,1,5,SUI,https://api.fifa.com/api/v3/picture/flags-sq-5/SUI, ,64922,HORN Leo (NED),LATYCHEV Nikolaj (URS),VENTRE Luis Antonio (ARG)
1562,1962,06 Jun 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,2,2-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,9973,JONNI Cesare (ITA),DOROGI Andor (HUN),DUSCH Albert (GER)
1460,1962,06 Jun 1962 - 15:00 ,2088,Grupo 3,Fase de Grupos,47,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,2,2-1,1,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,18715,BUSTAMANTE Sergio (CHI),MARINO Esteban (URU),SUNDHEIM Jose Antonio (COL)
1451,1962,06 Jun 1962 - 15:00 ,2090,Grupo 4,Fase de Grupos,48,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN,0,0-0,0,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,7945,YAMASAKI MALDONADO Arturo (MEX),BULNES R. (CHI),GARDEAZABAL Juan (ESP)
1471,1962,06 Jun 1962 - 15:00 ,2086,Grupo 2,Fase de Grupos,49,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,2,2-0,0,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI, ,67224,DAVIDSON Bob (SCO),ASTON Ken (ENG),HORN Leo (NED)
1480,1962,07 Jun 1962 - 15:00 ,2084,Grupo 1,Fase de Grupos,46,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,5,5-0,0,29,COL,https://api.fifa.com/api/v3/picture/flags-sq-5/COL, ,7167,ROBLES Carlos (CHI),JONNI Cesare (ITA),GALBA Karol (TCH)
